weight,id,property_id,listing_id,parcel_number,street_address,city_name,postal_code,county_name,contract_date,sale_age,coe_date,listing_status,sale_price,rent,list_price,original_list_price,living_sqft,beds_total,baths_total,lot_size,area_id,area_text,age,year_built,latitude,longitude,latitude6,longitude6,garage_spaces,fp_count,no_of_stories,style,view,days_on_market,listing_date,sale_concessions
1,1211,944763940,AN46675397,249-989-38,1676 Alder Creek Way,Valleybrook,93712,Madera,5/12/20,2059,5/12/20,Sold,2358000,6020,2245000,2366000,2210,4,2,7502,472,Mill Creek Estates,58,1963,37.717,-121.482,37.7166868,-121.4817946,2,,,,,4,5/8/20,0
1,1212,916123105,AN85726861,498-111-84,219 Sand Piper Way,Valleybrook,93713,Madera,5/9/20,2062,6/5/20,Sold,1976000,4303,2007000,2037000,2090,4,2.5,7046,462,Riverside,119,1904,37.723,-121.42,37.7233387,-121.4199009,2,,,"Bungalow,Colonial,Craftsman",,6,5/3/20,0
1,1213,946328316,AN67702031,213-390-96,1116 Pelican Drive,Valleybrook,93710,Madera,5/8/20,2063,5/19/20,Sold,2678000,7138,2496000,2523000,1865,3,2,5902,467,Heritage Gate,93,1935,37.729,-121.457,37.7290863,-121.4566083,1,,,,,28,4/10/20,0
1,1214,959391930,AN48739802,267-925-64,1496 Pine Meadow Drive,Valleybrook,93713,Madera,5/7/20,2064,6/5/20,Sold,1054000,2159,1072000,1100000,1290,2,2,1000,466,Creekview Estates,51,1972,37.722,-121.45,37.7222638,-121.4497502,2,,,,,31,4/6/20,0
1,1215,996225740,AN33818260,921-964-51,1284 Sand Piper Way,Valleybrook,93712,Madera,5/6/20,2065,6/2/20,Sold,2629000,5597,2344000,2424000,2436,3,2,6207,466,Creekview Estates,102,1925,37.721,-121.455,37.7213736,-121.4547407,2,,,Country English,Neighborhood,1,5/5/20,0
1,1216,989526487,AN43355581,179-731-23,486 Poplar Avenue,Valleybrook,93712,Madera,5/5/20,2066,5/14/20,Sold,2379000,6379,2246000,2215000,1490,3,2.5,5936,463,Grove Manor,82,1941,37.723,-121.43,37.7231129,-121.4297174,2,,,"Ranch,Vintage",,35,3/31/20,0
1,1217,909013348,AN68905216,537-740-58,2199 Ivy Glen Lane,Valleybrook,93711,Madera,4/29/20,2072,6/1/20,Sold,3988000,9362,3901000,3798000,2970,5,5.5,5994,466,Creekview Estates,16,2005,37.72,-121.459,37.7201644,-121.4591809,2,,,Traditional,,23,4/6/20,0
1,1218,947617011,AN78794840,664-588-15,100 Walnut Creek Court,Valleybrook,93712,Madera,4/29/20,2072,5/29/20,Sold,1494000,3578,1327000,1296000,1020,2,1,3023,464,Garden District,94,1930,37.725,-121.432,37.724548,-121.4324845,0,,,Country English,,16,4/13/20,0
1,1219,955707438,AN43438309,283-732-65,1586 Cherry Blossom Drive,Valleybrook,93711,Madera,4/27/20,2074,5/6/20,Sold,3526000,9304,3571000,3419000,2858,4,3,5388,466,Creekview Estates,76,1948,37.724,-121.466,37.7235218,-121.4655941,1,,,,,0,4/27/20,0
1,1220,996810847,AN48576654,979-647-69,248 Fox Run Court,Valleybrook,93713,Madera,4/22/20,2079,5/4/20,Sold,2290000,5887,2227000,2233000,1530,3,1.5,7495,462,Riverside,90,1937,37.72,-121.424,37.7200508,-121.4239672,1,,,Mediterranean,,37,3/16/20,0
1,1221,956766698,AN32256467,949-537-42,1633 Kingfisher Court,Valleybrook,93711,Madera,4/21/20,2080,5/21/20,Sold,2326000,4676,2598000,2804000,2370,4,3,6017,470,Vista Park,77,1949,37.727,-121.464,37.7269867,-121.463634,2,,,,,34,3/18/20,0
1,1222,987734815,AN60803895,474-701-93,1347 Cedar Brook Court,Valleybrook,93713,Madera,4/20/20,2081,4/20/20,Sold,4608000,10982,4386000,4433000,2986,4,4.5,6022,466,Creekview Estates,6,2020,37.719,-121.459,37.719018,-121.4585384,2,,,Craftsman,,27,3/24/20,0
1,1223,960663511,AN93342668,476-919-96,100 Pelican Drive,Valleybrook,93712,Madera,4/20/20,2081,5/20/20,Sold,2423000,5644,2442000,2461000,1975,4,2.5,7470,462,Riverside,119,1905,37.717,-121.421,37.7170555,-121.4206698,1,,,,,13,4/7/20,0
1,1224,917603804,AN49378681,840-828-59,1516 Amber Hills Way,Valleybrook,93713,Madera,4/20/20,2081,5/19/20,Sold,3083000,7329,3109000,3080000,2422,4,2.5,6102,466,Creekview Estates,104,1922,37.723,-121.464,37.7226404,-121.4639831,1,,,,,17,4/3/20,0
1,1225,906664050,AN31865061,974-685-37,1307 Oak Valley Drive,Valleybrook,93713,Madera,4/18/20,2083,5/8/20,Sold,3958000,10285,3909000,3916000,2848,5,5.5,6006,466,Creekview Estates,18,2007,37.722,-121.455,37.722121,-121.4550812,2,,,Traditional,Neighborhood,32,3/17/20,0
1,1226,909391725,AN99152472,438-738-50,1027 Quail Hollow Lane,Valleybrook,93713,Madera,4/17/20,2084,4/24/20,Sold,2146000,6187,2243000,2350000,1940,3,2,5994,466,Creekview Estates,74,1952,37.719,-121.448,37.7191738,-121.4480345,2,,,,,29,3/19/20,0
1,1227,911970543,AN51220925,701-865-83,3111 Foothill Drive,Valleybrook,93711,Madera,4/17/20,2084,5/12/20,Sold,2294000,4679,2307000,2321000,2480,3,3,12011,471,Summit Terrace,69,1954,37.713,-121.477,37.7128456,-121.4769415,2,,,,,34,3/14/20,0
1,1228,911631697,AN47437115,561-349-69,100 Vineyard Way,Valleybrook,93711,Madera,4/13/20,2088,4/23/20,Sold,1486000,3356,1409000,1381000,1110,2,1,5746,462,Riverside,97,1928,37.721,-121.418,37.7212271,-121.4176819,1,,,,,36,3/8/20,0
1,1229,903808371,AN71286924,969-359-55,3031 Boulder Creek Drive,Valleybrook,93713,Madera,4/10/20,2091,5/8/20,Sold,1783000,5266,2861000,2970000,5384,4,4.5,35536,471,Summit Terrace,89,1935,37.71,-121.472,37.7100325,-121.472226,5,,,,,9,4/1/20,0
1,1230,950643036,AN86556525,329-121-12,1525 Falcon Ridge Drive,Valleybrook,93713,Madera,4/8/20,2093,4/8/20,Sold,1066000,2252,1008000,1007000,1156,2,2,1133,460,Central Park,51,1973,37.718,-121.442,37.7179051,-121.4419791,1,,,,,27,3/12/20,0
1,1231,979143988,AN14832588,313-335-84,449 Sage Brush Road,Valleybrook,93711,Madera,4/4/20,2097,4/15/20,Sold,2299000,6870,2279000,2242000,1440,3,2,6028,463,Grove Manor,86,1939,37.722,-121.429,37.7224974,-121.4285011,2,,,Contemporary,,20,3/15/20,0
1,1232,935189912,AN38956527,140-161-60,1231 Manzanita Road,Valleybrook,93710,Madera,3/30/20,2102,4/28/20,Sold,1175000,2417,1260000,1250000,1157,2,2,1209,467,Heritage Gate,25,1999,37.724,-121.45,37.7235739,-121.4504709,2,,,,,22,3/8/20,0
1,1233,989031467,AN18365590,341-605-19,2210 Ridgeline Drive,Valleybrook,93712,Madera,3/30/20,2102,4/30/20,Sold,1963000,5482,1857000,1862000,2050,3,3,5860,466,Creekview Estates,102,1922,37.719,-121.457,37.7185648,-121.4568911,2,,,Vintage,Neighborhood,36,2/23/20,0
1,1234,988252435,AN31230084,646-714-66,1417 Sage Brush Road,Valleybrook,93712,Madera,3/29/20,2103,5/14/20,Sold,3078000,8455,3072000,3009000,2523,3,3,6007,467,Heritage Gate,14,2013,37.727,-121.454,37.7267074,-121.4539108,2,,,Contemporary,,31,2/27/20,0
1,1235,958488779,AN32143753,423-854-72,1519 Willow Springs Drive,Valleybrook,93712,Madera,3/27/20,2105,3/27/20,Sold,1361000,3972,1312000,1368000,1838,2,2,1687,461,Valleybrook Downtown,47,1976,37.716,-121.437,37.7163411,-121.4371002,2,,,,,34,2/22/20,0
1,1236,949535555,AN17824896,943-731-44,1422 Acacia Court,Valleybrook,93713,Madera,3/25/20,2107,4/24/20,Sold,3556000,8795,3544000,3565000,3020,4,3,6082,466,Creekview Estates,26,1999,37.719,-121.462,37.7187849,-121.4624814,2,,,Contemporary,"Bay,Greenbelt,Water",10,3/15/20,0
1,1237,932815131,AN29101240,116-332-66,652 Granite Peak Lane,Valleybrook,93713,Madera,3/23/20,2109,3/23/20,Sold,1990000,5488,1983000,2020000,1300,2,1,4987,463,Grove Manor,86,1939,37.722,-121.425,37.7223388,-121.424848,1,,,,,11,3/12/20,0
1,1238,975280948,AN53627409,778-589-77,1154 Hillcrest Avenue,Valleybrook,93711,Madera,3/22/20,2110,3/27/20,Sold,1787000,4983,1634000,1586000,1170,3,1,5994,466,Creekview Estates,105,1922,37.721,-121.449,37.7214154,-121.4492159,1,,,,,40,2/11/20,0
1,1239,920371382,AN72001550,974-860-73,2794 Cardinal Way,Valleybrook,93713,Madera,3/20/20,2112,5/15/20,Sold,2801000,6866,2929000,2925000,3880,6,4,19454,471,Summit Terrace,66,1959,37.709,-121.469,37.7090315,-121.4689226,2,,,,,19,3/1/20,0
1,1240,994607733,AN91882291,190-351-70,1451 Cherry Blossom Drive,Valleybrook,93710,Madera,3/19/20,2113,3/31/20,Sold,1361000,3596,1514000,1611000,1700,2,2,1622,461,Valleybrook Downtown,41,1986,37.716,-121.435,37.7158213,-121.4346938,2,,,,,14,3/5/20,0
1,1241,994495682,AN91339562,314-107-35,1521 Cormorant Lane,Valleybrook,93713,Madera,3/18/20,2114,4/10/20,Sold,2495000,6690,2115000,2049000,2130,4,3,8600,471,Summit Terrace,74,1954,37.713,-121.479,37.712875,-121.478913,2,,,,,38,2/9/20,0
1,1242,990625494,AN41568532,513-222-82,1033 Canyon View Court,Valleybrook,93710,Madera,3/12/20,2120,4/17/20,Sold,3210000,6924,3317000,3621000,2887,4,4.5,5767,465,Eastside Terrace,8,2021,37.722,-121.445,37.7220583,-121.4453058,1,,,Craftsman,Neighborhood,29,2/12/20,0
1,1243,965321753,AN52441605,725-881-88,100 Vineyard Way,Valleybrook,93711,Madera,3/12/20,2120,4/17/20,Sold,1312000,3124,1409000,1359000,1360,2,2.5,1000,461,Valleybrook Downtown,45,1976,37.713,-121.427,37.7134369,-121.4271348,2,,,,,5,3/7/20,0
1,1244,956780987,AN98336655,100-354-48,1651 Cardinal Way,Valleybrook,93711,Madera,3/11/20,2121,3/31/20,Sold,1702000,4857,1897000,1893000,1730,3,2,5274,469,Village Square,81,1944,37.73,-121.462,37.7300587,-121.4621839,2,,,,,35,2/5/20,0
1,1245,922161108,AN87217700,158-186-46,100 Buckeye Drive,Valleybrook,93710,Madera,3/11/20,2121,4/30/20,Sold,1303000,3155,1298000,1429000,1410,2,2.5,1000,461,Valleybrook Downtown,42,1983,37.714,-121.425,37.7139316,-121.4251324,2,,,Craftsman,Neighborhood,38,2/2/20,0
1,1246,923342969,AN70629628,400-974-30,519 Finch Hollow Lane,Valleybrook,93713,Madera,3/11/20,2121,6/1/20,Sold,1410000,2849,1507000,1491000,1634,2,2,1150,461,Valleybrook Downtown,49,1976,37.716,-121.436,37.7163599,-121.4363816,2,,,,,25,2/15/20,0
1,1247,913776553,AN64148754,522-136-81,132 Oak Valley Drive,Valleybrook,93710,Madera,3/8/20,2124,4/10/20,Sold,2016000,5276,2121000,2116000,1720,3,3,5995,462,Riverside,99,1930,37.722,-121.418,37.7223581,-121.4176308,1,,,Mediterranean,Neighborhood,20,2/17/20,0
1,1248,907204398,AN95147289,697-694-89,1327 Golden Eagle Lane,Valleybrook,93713,Madera,3/5/20,2127,3/26/20,Sold,2095000,4823,1944000,1900000,1580,3,1,6016,466,Creekview Estates,99,1927,37.722,-121.455,37.7222001,-121.4552222,1,,,,,36,1/29/20,0
1,1249,914614652,AN65963010,282-265-96,1427 Pelican Drive,Valleybrook,93710,Madera,3/5/20,2127,3/25/20,Sold,2971000,6696,2623000,2629000,2320,5,3,5104,466,Creekview Estates,98,1927,37.722,-121.46,37.7221676,-121.4603335,2,,,Tudor,Neighborhood,37,1/28/20,0
1,1250,997033250,AN31163196,320-721-87,831 Heron Point Road,Valleybrook,93711,Madera,3/1/20,2131,3/20/20,Sold,1400000,3526,1363000,1395000,980,2,1,3115,464,Garden District,87,1937,37.723,-121.434,37.7232486,-121.4335189,1,,,Ranch,,14,2/16/20,0
1,1251,951996696,AN98251083,714-720-51,1336 Falcon Ridge Drive,Valleybrook,93710,Madera,2/27/20,2134,3/31/20,Sold,3976000,7994,3372000,3493000,2920,4,3.5,5992,466,Creekview Estates,27,1999,37.717,-121.461,37.7171741,-121.4614261,2,,,,,22,2/5/20,0
1,1252,932327067,AN63236763,600-409-98,1650 Hillcrest Avenue,Valleybrook,93710,Madera,2/26/20,2135,3/16/20,Sold,4325000,8735,4461000,4950000,2535,4,3.5,7204,460,Central Park,74,1952,37.71,-121.432,37.709552,-121.431876,2,,,"Contemporary,Modern / High Tech",Neighborhood,31,1/26/20,0
1,1253,967767769,AN86535694,169-201-84,1510 Heron Point Road,Valleybrook,93711,Madera,2/25/20,2136,3/26/20,Sold,1168000,2667,1152000,1165000,1440,2,2,1493,466,Creekview Estates,43,1982,37.723,-121.452,37.7230711,-121.4515586,2,,,,,30,1/26/20,0
1,1254,931088690,AN82391660,348-997-24,906 Elm Grove Way,Valleybrook,93713,Madera,2/25/20,2136,3/26/20,Sold,1787000,3690,1765000,1921000,1670,3,2,7257,464,Garden District,83,1940,37.724,-121.437,37.7242344,-121.4373476,1,,,,Neighborhood,3,2/22/20,0
1,1255,955880935,AN75834718,113-415-90,420 Copper Creek Way,Valleybrook,93711,Madera,2/24/20,2137,3/18/20,Sold,1832000,4599,2011000,2017000,1610,4,2,6522,463,Grove Manor,78,1947,37.723,-121.422,37.7230868,-121.4224182,2,,,,,14,2/10/20,0
1,1256,958369685,AN16515411,575-388-15,2715 Osprey Way,Valleybrook,93713,Madera,2/21/20,2140,3/13/20,Sold,5402000,13518,5991000,5947000,4255,6,5.5,9385,466,Creekview Estates,6,2020,37.716,-121.461,37.7157944,-121.4609366,2,,,,,25,1/27/20,0
1,1257,981117376,AN67640289,444-479-97,1611 Vineyard Way,Valleybrook,93712,Madera,2/20/20,2141,3/12/20,Sold,1617000,4795,1441000,1426000,1320,2,1,5250,469,Village Square,85,1943,37.73,-121.461,37.7295994,-121.4613243,1,,,Ranch,,16,2/4/20,0
1,1258,927263310,AN59755172,420-523-15,1189 Silver Leaf Way,Valleybrook,93712,Madera,2/19/20,2142,3/13/20,Sold,950000,2265,883000,925000,1052,2,2,1165,461,Madera County,48,1981,37.72,-121.434,37.7196653,-121.4342324,1,,One Story,Mediterranean,,32,1/18/20,0
1,1259,900856822,AN65350347,240-962-90,1229 Oak Valley Drive,Valleybrook,93710,Madera,2/19/20,2142,3/13/20,Sold,931000,2692,909000,917000,1072,2,2,1155,461,Valleybrook Downtown,46,1977,37.72,-121.434,37.7196653,-121.4342324,0,,,,,4,2/15/20,0
1,1260,912866554,AN51767937,463-281-65,3094 Oriole Drive,Valleybrook,93711,Madera,2/19/20,2142,3/17/20,Sold,3171000,8590,3200000,3139000,2410,5,2,11535,472,Mill Creek Estates,59,1965,37.718,-121.482,37.7180391,-121.4816675,1,,,,,30,1/20/20,0
1,1261,988821543,AN33190132,254-707-33,387 Sycamore Terrace,Valleybrook,93713,Madera,2/19/20,2142,3/11/20,Sold,2851000,6681,2911000,2993000,2550,4,3,5126,460,Central Park,104,1918,37.714,-121.435,37.7138974,-121.4353661,1,,,,Neighborhood,31,1/19/20,0
1,1262,943928023,AN88108751,102-989-21,1233 Copper Creek Way,Valleybrook,93713,Madera,2/14/20,2147,2/24/20,Sold,1622000,3615,1491000,1510000,1550,2,2.5,1000,461,Valleybrook Downtown,42,1986,37.717,-121.431,37.7174335,-121.4313382,2,,,Cape Cod,,0,2/14/20,0
1,1263,949214371,AN67710061,121-825-77,519 Oriole Drive,Valleybrook,93713,Madera,2/14/20,2147,3/5/20,Sold,1406000,3879,1338000,1353000,1654,2,2,1522,461,Valleybrook Downtown,48,1975,37.716,-121.437,37.7162455,-121.4366061,2,,,,,7,2/7/20,0
1,1264,925471281,AN86061419,291-656-54,147 Canyon View Court,Valleybrook,93713,Madera,2/13/20,2148,4/10/20,Sold,1672000,4406,1377000,1410000,1090,3,1,6018,462,Riverside,112,1910,37.723,-121.417,37.7225753,-121.4173193,1,,,,,18,1/26/20,0
1,1265,995028632,AN81690398,229-380-15,100 Acacia Court,Valleybrook,93710,Madera,2/6/20,2155,3/9/20,Sold,1388000,3112,1199000,1209000,970,2,1,6003,462,Riverside,97,1924,37.72,-121.416,37.7204327,-121.4155114,1,,,,,2,2/4/20,0
1,1266,903397006,AN69127002,171-963-41,333 Bear Creek Road,Valleybrook,93713,Madera,2/5/20,2156,2/28/20,Sold,2817000,8356,2920000,2898000,3020,4,2,9118,460,Central Park,115,1906,37.712,-121.435,37.7117253,-121.4353448,0,,,,,36,12/31/19,0
1,1267,946543939,AN70648113,741-658-74,911 Poplar Avenue,Valleybrook,93712,Madera,2/4/20,2157,2/25/20,Sold,1895000,5060,1628000,1638000,1447,2,2,5272,464,Garden District,85,1939,37.725,-121.437,37.7245009,-121.4374269,0,,,Cottage,,24,1/11/20,0
1,1268,988519306,AN79641006,796-381-66,744 Elm Grove Way,Valleybrook,93713,Madera,2/3/20,2158,3/16/20,Sold,1409000,2925,1425000,1365000,1590,2,2.5,1000,465,Eastside Terrace,38,1985,37.718,-121.44,37.7175475,-121.4404849,2,,,Cape Cod,,37,12/28/19,0
1,1269,952953021,AN51282753,190-433-47,896 Birch Lane,Valleybrook,93711,Madera,1/29/20,2163,2/11/20,Sold,1346000,3751,1037000,1037000,1020,1,1,3883,464,Garden District,104,1920,37.722,-121.432,37.7217567,-121.4323918,1,,,Bungalow,Neighborhood,27,1/2/20,0
1,1270,993294943,AN52001565,635-460-87,1640 Foothill Drive,Valleybrook,93713,Madera,1/27/20,2165,2/18/20,Sold,2917000,7656,2550000,2533000,2590,4,3,5976,470,Vista Park,73,1949,37.728,-121.465,37.7280119,-121.464622,2,,,,,13,1/14/20,0
1,1271,971630600,AN17503932,882-324-83,124 Heron Point Road,Valleybrook,93712,Madera,1/24/20,2168,2/24/20,Sold,1980000,4856,2026000,2330000,1630,3,2,5993,462,Riverside,100,1926,37.722,-121.418,37.7222548,-121.4175171,2,,,Spanish,,16,1/8/20,0
1,1272,966514912,AN58515929,629-877-15,1534 Pine Meadow Drive,Valleybrook,93713,Madera,1/22/20,2170,2/20/20,Sold,3177000,8527,2850000,2859000,2190,3,2.5,5958,460,Central Park,110,1916,37.712,-121.429,37.7115692,-121.4292185,1,,,Craftsman,Neighborhood,15,1/7/20,0
1,1273,947477880,AN68245146,105-467-35,1702 Hazel Ridge Way,Valleybrook,93711,Madera,1/22/20,2170,2/20/20,Sold,1912000,5130,1925000,1907000,1500,3,2,5496,470,Vista Park,74,1948,37.727,-121.462,37.7267551,-121.4620111,2,,,"Ranch,Traditional",None,9,1/13/20,0
1,1274,988665957,AN25238583,455-813-60,2415 Boulder Creek Drive,Valleybrook,93712,Madera,1/22/20,2170,2/21/20,Sold,4252000,12314,3354000,3297000,3180,5,2.5,20409,466,Creekview Estates,104,1921,37.718,-121.458,37.7176614,-121.4584509,2,,,,,38,12/15/19,0
1,1275,952004039,AN18876667,281-549-88,1441 Kingfisher Court,Valleybrook,93711,Madera,1/21/20,2171,1/21/20,Sold,1799000,5091,1781000,1795000,1500,3,1,6008,467,Heritage Gate,119,1905,37.726,-121.455,37.726235,-121.4547874,0,,,,,37,12/15/19,0
1,1276,907717080,AN57747160,106-730-68,1705 Osprey Way,Valleybrook,93713,Madera,1/19/20,2173,2/3/20,Sold,1930000,4959,1782000,1745000,1410,2,1,5506,470,Vista Park,77,1946,37.727,-121.462,37.7271591,-121.4620856,2,,,,,14,1/5/20,0
1,1277,951196558,AN58932004,149-878-39,616 Wild Rose Way,Valleybrook,93710,Madera,1/10/20,2182,1/10/20,Sold,1653000,4911,1737000,1654000,1100,2,1,4982,463,Grove Manor,89,1934,37.721,-121.424,37.7213096,-121.4237057,1,,,Ranch,Neighborhood,15,12/26/19,0
1,1278,905441743,AN39769617,941-560-40,746 Hazel Ridge Way,Valleybrook,93711,Madera,12/30/19,2193,12/30/19,Sold,2594000,5827,2599000,2682000,1820,2,3,10907,453,Pioneer Tract,115,1913,37.716,-121.44,37.7157471,-121.4397656,1,,,,,32,11/28/19,0
1,1279,950369810,AN82154472,234-487-87,100 Magnolia Way,Valleybrook,93711,Madera,12/20/19,2203,2/13/20,Sold,990000,2415,975000,992000,1275,2,1.5,1000,460,Central Park,44,1983,37.712,-121.427,37.7123304,-121.4265809,0,,,,,34,11/16/19,0
1,1280,982903638,AN70529066,354-478-84,1535 Wild Rose Way,Valleybrook,93711,Madera,12/18/19,2205,1/2/20,Sold,1279000,2645,1262000,1228000,1390,2,2,1245,461,Valleybrook Downtown,49,1976,37.716,-121.437,37.7164598,-121.4370039,2,,,,,7,12/11/19,0
1,1281,971086637,AN47835591,449-842-57,436 Magnolia Way,Valleybrook,93711,Madera,12/13/19,2210,1/9/20,Sold,2011000,5101,1987000,1930000,2030,3,1.5,4680,462,Riverside,85,1939,37.721,-121.42,37.7212866,-121.4204742,2,,,,,9,12/4/19,0
1,1282,955346005,AN81803895,856-174-23,757 Oriole Drive,Valleybrook,93713,Madera,12/10/19,2213,12/17/19,Sold,2249000,4887,2313000,2241000,2025,3,2.5,5999,464,Garden District,95,1928,37.724,-121.433,37.7236114,-121.4327826,1,,,English,,18,11/22/19,0
1,1283,935396856,AN65471370,752-557-95,212 Boulder Creek Drive,Valleybrook,93711,Madera,12/9/19,2214,12/30/19,Sold,1837000,4499,1901000,1907000,1610,3,2.5,4905,462,Riverside,115,1911,37.72,-121.416,37.7198638,-121.4159175,0,,,,,11,11/28/19,0
1,1284,935065845,AN50536794,711-418-32,2106 Valley Oak Drive,Valleybrook,93710,Madera,11/25/19,2228,12/17/19,Sold,2359000,5070,2208000,2162000,2060,3,2,6027,452,Oak Knoll,100,1924,37.718,-121.454,37.7175874,-121.4536608,1,,,,,25,10/31/19,0
1,1285,958081584,AN90506717,131-527-18,524 Hazel Ridge Way,Valleybrook,93710,Madera,11/20/19,2233,12/4/19,Sold,823000,1840,849000,890000,1083,1,1,1048,461,Valleybrook Downtown,25,2001,37.716,-121.437,37.7160446,-121.4368551,1,,,,,12,11/8/19,0
1,1286,961070189,AN48285503,533-813-81,1005 Granite Peak Lane,Valleybrook,93712,Madera,11/19/19,2234,12/26/19,Sold,5781000,12694,5845000,5741000,4670,5,5,11221,466,Creekview Estates,12,2017,37.718,-121.449,37.7184393,-121.4485603,2,,,,River / Stream,37,10/13/19,0
1,1287,931287760,AN90473708,906-775-89,1551 Alder Creek Way,Valleybrook,93713,Madera,11/18/19,2235,11/18/19,Sold,2621000,5368,2681000,2748000,2247,4,3,6609,460,Central Park,105,1918,37.711,-121.429,37.711322,-121.428689,1,,,,,35,10/14/19,0
1,1288,975065432,AN72203452,329-127-10,1504 Meadowlark Drive,Valleybrook,93713,Madera,11/16/19,2237,11/26/19,Sold,785000,1654,789000,1059000,1293,2,2,1342,460,Central Park,46,1980,37.714,-121.431,37.7136721,-121.4311025,1,,,Mediterranean,Neighborhood,40,10/7/19,0
1,1289,962166964,AN46875132,813-678-59,527 River Stone Court,Valleybrook,93711,Madera,11/15/19,2238,12/10/19,Sold,2545000,7106,2255000,2280000,2074,4,2,6268,464,Garden District,94,1931,37.724,-121.43,37.723949,-121.4300655,2,,,Tudor,Neighborhood,22,10/24/19,0
1,1290,967326285,AN79296719,846-723-93,1823 Kingfisher Court,Valleybrook,93711,Madera,11/14/19,2239,12/13/19,Sold,2804000,6833,3037000,3489000,3900,6,4,19897,472,Mill Creek Estates,59,1966,37.72,-121.484,37.7196854,-121.4842035,2,,,Ranch,"Bay,City Lights",6,11/8/19,0
1,1291,916880118,AN18658992,162-374-16,100 Meadowlark Drive,Valleybrook,93711,Madera,11/14/19,2239,12/13/19,Sold,2359000,4749,2299000,2658000,2150,3,3,12648,471,Summit Terrace,22,2007,37.711,-121.471,37.7105549,-121.4706287,2,,,Arts and Crafts,"Canyon,Garden / Greenbelt,Hills",14,10/31/19,0
1,1292,939834900,AN42706202,121-978-88,325 Sunset Ridge Road,Valleybrook,93710,Madera,11/7/19,2246,12/6/19,Sold,2897000,8413,2989000,3510000,2655,4,4,4703,462,Riverside,7,2018,37.723,-121.421,37.7228948,-121.4205386,2,,,Traditional,Neighborhood,32,10/6/19,0
1,1293,961047698,AN72244899,890-241-61,1495 River Stone Court,Valleybrook,93710,Madera,11/6/19,2247,12/6/19,Sold,1079000,2502,1225000,1207000,1480,2,2,1691,461,Valleybrook Downtown,29,1997,37.717,-121.439,37.7167088,-121.438635,2,,,,Neighborhood,8,10/29/19,0
1,1294,946059442,AN62042563,483-313-48,518 Cherry Blossom Drive,Valleybrook,93712,Madera,11/6/19,2247,12/6/19,Sold,1294000,3296,1403000,1487000,1620,2,2,1591,461,Valleybrook Downtown,29,1995,37.717,-121.436,37.7168782,-121.4356195,2,,,,,19,10/18/19,0
1,1295,934245294,AN14896647,812-863-47,818 Summit View Road,Valleybrook,93710,Madera,11/6/19,2247,12/6/19,Sold,2738000,6992,3004000,3387000,2410,4,2.5,10059,460,Central Park,105,1918,37.718,-121.443,37.7176517,-121.4426124,2,,,Colonial,,8,10/29/19,0
1,1296,913364695,AN94044392,902-956-68,1239 Cardinal Way,Valleybrook,93710,Madera,11/4/19,2249,11/19/19,Sold,1408000,3940,1537000,1467000,1570,2,2.5,1000,461,Valleybrook Downtown,41,1984,37.718,-121.432,37.7176289,-121.4315469,2,,,,,29,10/6/19,0
1,1297,953541768,AN21970652,121-972-36,1521 Osprey Way,Valleybrook,93711,Madera,11/2/19,2251,12/2/19,Sold,3625000,8508,3750000,3943000,2697,4,3.5,7728,460,Central Park,106,1920,37.717,-121.441,37.7171027,-121.4412052,1,,,"Modern / High Tech,Spanish",,34,9/29/19,0
1,1298,923513701,AN73149551,631-767-66,1095 Silver Leaf Way,Valleybrook,93710,Madera,11/1/19,2252,11/26/19,Sold,1876000,4723,1937000,1985000,1870,3,2,5590,467,Heritage Gate,87,1939,37.729,-121.456,37.7292155,-121.4556555,2,,,Tudor,,37,9/25/19,0
1,1299,922799095,AN77611740,604-447-69,1519 Redwood Terrace,Valleybrook,93712,Madera,11/1/19,2252,12/2/19,Sold,1345000,2756,1314000,1331000,1818,2,2,1707,461,Valleybrook Downtown,46,1977,37.716,-121.437,37.7163411,-121.4371002,2,,,Mediterranean,,12,10/20/19,0
